,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue Id,Venue Name,Venue Latitude,Venue Longitude,Venue Category,rating
3645,Civic Center,40.71522892046282,-74.00541529873355,4a0d7695f964a5207c751fe3,Nha Trang Centre,40.71729484885567,-74.00050037866694,Vietnamese Restaurant,7.6
3646,Civic Center,40.71522892046282,-74.00541529873355,4b8af55ef964a5203e8b32e3,Ping's Dried Beef,40.715560636267575,-73.9997307122418,Chinese Restaurant,7.5
3647,Civic Center,40.71522892046282,-74.00541529873355,43f5ac83f964a520a32f1fe3,The Hideaway,40.717439834311854,-74.01038397100862,American Restaurant,7.5
3648,Civic Center,40.71522892046282,-74.00541529873355,57e0890e498ed6d471c6fe92,Thailicious NYC,40.71631,-73.999944,Thai Restaurant,7.5
3649,Civic Center,40.71522892046282,-74.00541529873355,53ecff6c498e4189764e35ec,Anejo Tribeca,40.71948903745077,-74.00443517065631,Mexican Restaurant,7.4
3650,Civic Center,40.71522892046282,-74.00541529873355,3fd66200f964a52076e31ee3,Edward's Restaurant,40.71687606616409,-74.0081728098338,American Restaurant,6.8
3651,Civic Center,40.71522892046282,-74.00541529873355,436aa480f964a5209e291fe3,Ninja New York,40.71669663697109,-74.00909634818849,Theme Restaurant,6.9
3652,Civic Center,40.71522892046282,-74.00541529873355,5b5bb6bc18d43b003906f498,Attraversa,40.71929952088209,-74.0061474142943,Italian Restaurant,6.6
3653,Civic Center,40.71522892046282,-74.00541529873355,4e6017d252b1260c121a429e,Girello,40.71951172925244,-74.00673665660206,Italian Restaurant,6.5
3654,Civic Center,40.71522892046282,-74.00541529873355,570d2da4498e870fd7b9cce9,Chipotle Mexican Grill,40.718762489871104,-74.00211321513676,Mexican Restaurant,6.4
3655,Civic Center,40.71522892046282,-74.00541529873355,4ba3a435f964a520084f38e3,Franklin Café Tavola Calda,40.71904871936358,-74.00668887149172,Italian Restaurant,0
3656,Midtown South,40.7485096643122,-73.98871313285247,540f86da498e020149fa7676,Jongro BBQ,40.747574,-73.987043,Korean Restaurant,9.3
3657,Midtown South,40.7485096643122,-73.98871313285247,55e63b89498e3ed62f75cff3,L'Amico,40.74709570524945,-73.98980498026418,Italian Restaurant,8.9
3658,Midtown South,40.7485096643122,-73.98871313285247,5aab0d2ae179107b87768ff8,Samwon Garden BBQ,40.74801,-73.98728,Korean Restaurant,8.6
3659,Midtown South,40.7485096643122,-73.98871313285247,5c01ccc14ac28a002c3cbd8d,Anytime Soju Bar and Eatery,40.747808088197075,-73.98679824648289,Korean Restaurant,8.6
3660,Midtown South,40.7485096643122,-73.98871313285247,522b5da811d2094ebf69e436,Friedman's,40.74862619294944,-73.99028324745855,American Restaurant,8.5
3661,Midtown South,40.7485096643122,-73.98871313285247,5a01ad3659c42344db6b83d6,Henry,40.747079465164994,-73.98712092240619,Restaurant,8.5
3662,Midtown South,40.7485096643122,-73.98871313285247,502be880e0e2eb169244b6a0,Gaonnuri,40.748089,-73.988073,Korean Restaurant,8.4
3663,Midtown South,40.7485096643122,-73.98871313285247,49becfd3f964a520e0541fe3,Woorijip,40.7476231963955,-73.98637205431945,Korean Restaurant,8.5
3664,Midtown South,40.7485096643122,-73.98871313285247,51e8ce40498ea1fb0180efb2,Izakaya MEW,40.75014508369927,-73.98639033818998,Japanese Restaurant,9.0
3665,Midtown South,40.7485096643122,-73.98871313285247,4a9d3c1af964a520ff3720e3,E-Mo Kimbap,40.747264,-73.986221,Korean Restaurant,8.7
3666,Midtown South,40.7485096643122,-73.98871313285247,40bbc700f964a520a2001fe3,New Wonjo,40.74779978165289,-73.98684697596717,Korean Restaurant,8.2
3667,Midtown South,40.7485096643122,-73.98871313285247,49f47acdf964a5200b6b1fe3,Pocha 32,40.74763486461647,-73.98648664038663,Korean Restaurant,8.3
3668,Midtown South,40.7485096643122,-73.98871313285247,517563f9498e0a4859d08fe4,BCD Tofu House,40.747362,-73.985663,Korean Restaurant,9.1
3669,Midtown South,40.7485096643122,-73.98871313285247,5870f48df63c54501733e9c7,Turntable LP Bar & Karaoke,40.74797358627225,-73.98723887516995,Korean Restaurant,8.1
3670,Midtown South,40.7485096643122,-73.98871313285247,5113bdade4b02a8086623542,Stella 34 Trattoria,40.75032510374221,-73.987308946442,Italian Restaurant,8.3
3671,Midtown South,40.7485096643122,-73.98871313285247,4a1dd896f964a520a27b1fe3,Cho Dang Gol,40.75015847260904,-73.98643820442099,Korean Restaurant,8.5
3672,Midtown South,40.7485096643122,-73.98871313285247,57ab615d498eef084faa348b,Abiko Curry,40.74747461672708,-73.98608184163182,Japanese Restaurant,8.4
3673,Midtown South,40.7485096643122,-73.98871313285247,5585f499498e12103dc16c21,Five Senses,40.74755144564904,-73.98616661514991,Korean Restaurant,8.3
3674,Midtown South,40.7485096643122,-73.98871313285247,5304fa4a11d250deb2a90667,Hanamizuki Cafe,40.747436702146906,-73.99184819098195,Japanese Restaurant,8.7
3675,Midtown South,40.7485096643122,-73.98871313285247,5644dc0f498ea0ff843ab26a,Market Crates,40.74848216427619,-73.98638769869241,Restaurant,8.0
3676,Midtown South,40.7485096643122,-73.98871313285247,547d03e3498eb32c879589da,Baekjeong NYC (Kang Ho Dong Baekjeong),40.74709879834891,-73.98519423416221,Korean Restaurant,9.2
3677,Midtown South,40.7485096643122,-73.98871313285247,57180219498e1588034bf6aa,Barn Joo 35,40.749869357438214,-73.98589156679648,Korean Restaurant,8.4
3678,Midtown South,40.7485096643122,-73.98871313285247,5ab5844f6a5950151bb98e6c,Ichiran,40.74856353945629,-73.99017089154586,Ramen Restaurant,7.9
3679,Midtown South,40.7485096643122,-73.98871313285247,5630f8d7498e3bc7322beaf6,Sushi-teria,40.74820308139607,-73.98558624133403,Sushi Restaurant,8.2
3680,Midtown South,40.7485096643122,-73.98871313285247,568eae2e498e81e88812178e,The Cinnamon Snail,40.75058107960082,-73.99164120467773,Vegetarian / Vegan Restaurant,8.8
3681,Midtown South,40.7485096643122,-73.98871313285247,4c254ba6136d20a19f63e361,miss KOREA BBQ,40.747286,-73.98640999999998,Korean Restaurant,8.0
3682,Midtown South,40.7485096643122,-73.98871313285247,546010dd498eb987b7267620,Dig Inn,40.74526365818607,-73.98879203027484,New American Restaurant,9.1
3683,Midtown South,40.7485096643122,-73.98871313285247,53d1a2a1498eee9bfe4b39a2,The Harold,40.74823949955525,-73.98847293736253,American Restaurant,7.8
3684,Midtown South,40.7485096643122,-73.98871313285247,58b8ed467220e661ddf34104,KazuNori: The Original Hand Roll Bar,40.745156795853866,-73.98821168140111,Japanese Restaurant,9.4
3685,Midtown South,40.7485096643122,-73.98871313285247,55078355498e1efc0ad3186f,Costas,40.74985477485311,-73.98578047117242,South American Restaurant,8.2
3686,Midtown South,40.7485096643122,-73.98871313285247,5216c31b11d29f200adb7faa,Soju Haus,40.74717930848408,-73.98531624511462,Korean Restaurant,8.4
3687,Midtown South,40.7485096643122,-73.98871313285247,57977947498eeb2367c80fec,Made Nice,40.74508326235975,-73.9883347374986,Restaurant,9.1
3688,Midtown South,40.7485096643122,-73.98871313285247,5abd7ea7054e2923b6e530ac,Koku Ramen,40.74741530091109,-73.98606012608339,Ramen Restaurant,7.9
3689,Midtown South,40.7485096643122,-73.98871313285247,4f6e6af3e4b0463c94b07375,The NoMad Restaurant,40.74505591196884,-73.98856023764966,American Restaurant,9.1
3690,Midtown South,40.7485096643122,-73.98871313285247,59dd5f656bd36b7617764a20,Ferris,40.74646697260314,-73.9895122259737,American Restaurant,7.8
3691,Midtown South,40.7485096643122,-73.98871313285247,596f96e2b1538e4ee561b638,Ribalto Mo',40.75054579796871,-73.99161415598229,Italian Restaurant,8.4
3692,Midtown South,40.7485096643122,-73.98871313285247,5a275027cad1b62c24d88e9b,The Rag Trader & Bo Peep Cocktail and Highball Store,40.750820881012615,-73.98631066629487,American Restaurant,8.3
3693,Midtown South,40.7485096643122,-73.98871313285247,3fd66200f964a520b1e91ee3,Hangawi,40.746927213028606,-73.98477880483397,Vegetarian / Vegan Restaurant,8.7
3694,Midtown South,40.7485096643122,-73.98871313285247,49e6e227f964a52074641fe3,The Kunjip,40.747944855062094,-73.98713387124127,Korean Restaurant,7.6
3695,Midtown South,40.7485096643122,-73.98871313285247,4bec3943a9900f477abe1840,BonChon Chicken,40.74757887412793,-73.98515536301889,Korean Restaurant,8.2
3696,Midtown South,40.7485096643122,-73.98871313285247,54b80565498e6d4f36168cd8,Xi'an Famous Foods,40.74816543859803,-73.9840025346209,Chinese Restaurant,8.9
3697,Midtown South,40.7485096643122,-73.98871313285247,5285412b11d2e21d2d0c2b87,Pergola,40.74564505108862,-73.98946825981527,Mediterranean Restaurant,8.1
3698,Midtown South,40.7485096643122,-73.98871313285247,4a09fdeff964a5207a741fe3,Han Bat,40.75014762754496,-73.98636691849352,Korean Restaurant,7.8
3699,Midtown South,40.7485096643122,-73.98871313285247,41e46880f964a520d81e1fe3,Don's Bogam Korean BBQ & Wine,40.746788295862544,-73.98444350174859,Korean Restaurant,8.8
3700,Midtown South,40.7485096643122,-73.98871313285247,56e21d22498efa4a8545f697,Mulberry & Vine,40.745295,-73.990464,New American Restaurant,8.6
3701,Midtown South,40.7485096643122,-73.98871313285247,5b06b57962845c00242fb6be,Maison Kayser,40.747731885939395,-73.99287729714395,French Restaurant,8.3
3702,Midtown South,40.7485096643122,-73.98871313285247,4a88a3a1f964a520420720e3,Ravagh Persian Grill,40.74561042606312,-73.9856033434057,Persian Restaurant,8.9
3703,Midtown South,40.7485096643122,-73.98871313285247,560b19b1498ee5e226c151f9,Her Name is Han,40.74606102395099,-73.98484169467278,Korean Restaurant,9.0
3704,Midtown South,40.7485096643122,-73.98871313285247,5a73b4f14febd56f1574b5d4,Gobstory,40.746981478304185,-73.98566315404435,Korean Restaurant,7.9
3705,Midtown South,40.7485096643122,-73.98871313285247,5c84672b92e7a9002cc2a03b,Feroce Ristorante,40.74640383481989,-73.9909495791506,Italian Restaurant,7.9
3706,Midtown South,40.7485096643122,-73.98871313285247,56aa5de6498e75ef18e460ff,The Little Beet,40.750542435172186,-73.99158952061597,Restaurant,8.1
3707,Midtown South,40.7485096643122,-73.98871313285247,59dffd27947c057844ee9152,Dons Bogam Black,40.74595259400551,-73.98654327705613,Korean Restaurant,8.1
3708,Midtown South,40.7485096643122,-73.98871313285247,5612d0ce498e6c88c617962f,Chick-fil-A,40.7517232,-73.9860817,Fast Food Restaurant,8.8
3709,Midtown South,40.7485096643122,-73.98871313285247,5c09bb6e2be425002ca50a0a,dubu maru,40.74799303025137,-73.98729590085341,Korean Restaurant,7.5
3710,Midtown South,40.7485096643122,-73.98871313285247,56099e9f498e8ff3686a5271,Trademark Taste & Grind,40.750323394281295,-73.98555663068849,New American Restaurant,8.0
3711,Midtown South,40.7485096643122,-73.98871313285247,4efe024000396c3b17c070e1,Take 31,40.746009831640045,-73.98493642787516,Korean Restaurant,8.7
3712,Midtown South,40.7485096643122,-73.98871313285247,505293ace4b0c6b684be5371,Bangia 반지하,40.74692240149892,-73.98477692181021,Korean Restaurant,8.2
3713,Midtown South,40.7485096643122,-73.98871313285247,55f212fc498e7a4cc1b973bf,Gammeeok,40.74759695246087,-73.98620949446546,Korean Restaurant,7.5
3714,Midtown South,40.7485096643122,-73.98871313285247,59bfea3358aa7f10d5eb9b33,Chikarashi,40.74454118532873,-73.98886329771156,Japanese Restaurant,8.8
3715,Midtown South,40.7485096643122,-73.98871313285247,4ee279ecc2eee7f3576fd40e,Dong Chun Hong,40.74702108811758,-73.9855752913469,Chinese Restaurant,7.8
3716,Midtown South,40.7485096643122,-73.98871313285247,4140ee80f964a520861c1fe3,Mandoo Bar,40.74742071558225,-73.9859663825417,Korean Restaurant,7.6
3717,Midtown South,40.7485096643122,-73.98871313285247,4ccc32e997d0224bff415eb8,Ai Fiori,40.75007520000001,-73.9837835,Italian Restaurant,8.9
3718,Midtown South,40.7485096643122,-73.98871313285247,5b857af5b77c77002c2fb242,Hortus,40.74551921832626,-73.98658183981865,Korean Restaurant,8.2
3719,Midtown South,40.7485096643122,-73.98871313285247,57180e89498e0cd73643f529,Balade - Your Way,40.752514,-73.988647,Mediterranean Restaurant,8.7
3720,Midtown South,40.7485096643122,-73.98871313285247,5a29a12b898bdc04b45751ad,Indikitch,40.75201914940657,-73.9872366290242,Indian Restaurant,8.4
3721,Richmond Town,40.56960594275505,-74.1340572986257,5079ccdce4b065f1dd8155ad,Casa verde,40.573251,-74.13637800000002,Italian Restaurant,7.2
3722,Richmond Town,40.56960594275505,-74.1340572986257,55fd1b06498e3854df9496fa,A1 Food store USA,40.56850755218022,-74.1308069229126,American Restaurant,0
3723,Shore Acres,40.60971934079284,-74.0666776606177,4e179bdc52b123a586ceea11,Bin 5,40.61327825373488,-74.06545856623809,Italian Restaurant,8.2
3724,Shore Acres,40.60971934079284,-74.0666776606177,4bbb8986e452952190d154a4,Da Noi Fingerboard,40.60698963322474,-74.06678011962381,Italian Restaurant,7.7
3725,Shore Acres,40.60971934079284,-74.0666776606177,4bc645b8d35d9c743778e23a,Convenient Food Mart,40.612013134998286,-74.07061195470808,Restaurant,7.1
3726,Shore Acres,40.60971934079284,-74.0666776606177,4bd36553caff95212bd4d4f0,Island Garden,40.610243916719135,-74.06336401089095,Chinese Restaurant,0
3727,Shore Acres,40.60971934079284,-74.0666776606177,4b63728ff964a5208d7a2ae3,Angie's Pizza & Restaurant,40.61030428915185,-74.0633025459603,Italian Restaurant,0
3728,Clifton,40.61917845202843,-74.072642445484,4cc4aa99c844721ed7b7ea01,Bayou,40.61685347754964,-74.06816056849019,Cajun / Creole Restaurant,8.5
3729,Clifton,40.61917845202843,-74.072642445484,57b2645dcd1036625d521e0b,Korzo Klub,40.61881854110182,-74.06942993402481,Eastern European Restaurant,7.3
3730,Clifton,40.61917845202843,-74.072642445484,548a376f498ed35b87006f24,Maizal,40.6183345,-74.06954669999998,Mexican Restaurant,7.1
3731,Clifton,40.61917845202843,-74.072642445484,54d69da4498ee4139d7e4983,Mazial,40.61855596294289,-74.06946943005593,Mexican Restaurant,0
3732,Clifton,40.61917845202843,-74.072642445484,4cf9aa7ad8468cfadaa9e86b,Kum Fung Kitchen,40.62171573608775,-74.07222868703164,Chinese Restaurant,0
3733,Clifton,40.61917845202843,-74.072642445484,55fde68e498e4df937188aa5,Molo,40.618390556990576,-74.06915965648813,American Restaurant,0
3734,Clifton,40.61917845202843,-74.072642445484,4b63743df964a520117b2ae3,Yummy Taco,40.61659760695608,-74.06795898144654,Mexican Restaurant,0
3735,Concord,40.6044731896879,-74.08402364740357,536eb74e498e9a6b05cc9939,Inca's Grill Peruvian Cuisine,40.603163,-74.083309,Peruvian Restaurant,7.6
3736,Concord,40.6044731896879,-74.08402364740357,4bd4c5564e32d13ab2e0bf80,Golden Star Chinese Restaurant,40.6032241538275,-74.08338664331268,Chinese Restaurant,0
3737,Concord,40.6044731896879,-74.08402364740357,4c07011e0e0a2d7ff9c7ec0c,Venezia,40.604748,-74.08341228961946,Italian Restaurant,0
3738,Howland Hook,40.63843283794795,-74.18622331749823,4e49545062847afcaf088d51,Paulies Hook Cafe,40.63705264085088,-74.18497933605694,Falafel Restaurant,0
3739,Elm Park,40.630146741193826,-74.1418167896889,4c7ededb01df370409a5e4ac,Lacey's Bridge Tavern,40.63420544571375,-74.14378100045411,American Restaurant,7.2
3740,Elm Park,40.630146741193826,-74.1418167896889,4d51deac3062a1cd37786ba3,Bella Mama Rose Italian Restaurant,40.63177190796811,-74.14694965670259,Italian Restaurant,6.5
3741,Elm Park,40.630146741193826,-74.1418167896889,4dc5dc957d8b14fb46366e20,Mr Rice,40.62929204913069,-74.14084143821145,Chinese Restaurant,0
3742,Elm Park,40.630146741193826,-74.1418167896889,4c0e67c085e19521d678eea5,bella mama rosa staten island,40.63180537,-74.146874,Italian Restaurant,0
3743,Remsen Village,40.652117451793494,-73.91665331978048,4e9ecdd9722edab8d2cdf221,Brucee's Patties,40.65530171889906,-73.91618043929961,Caribbean Restaurant,8.0
3744,Remsen Village,40.652117451793494,-73.91665331978048,4d8e436cca75b60c194afba8,Golden Krust Caribbean Bakery and Grill,40.655694594937145,-73.91550071511732,Caribbean Restaurant,7.0
3745,Remsen Village,40.652117451793494,-73.91665331978048,4e72a0e5aeb74a608a8735ec,Silver Krust  Restaurant,40.651307137265626,-73.91801407918956,Caribbean Restaurant,6.4
3746,Remsen Village,40.652117451793494,-73.91665331978048,4d4df8edea2760fc7833642d,Burger King,40.65275634343543,-73.91951590776443,Fast Food Restaurant,5.5
3747,Remsen Village,40.652117451793494,-73.91665331978048,4bcbb2ca511f9521c70cb2c7,Wendy's,40.648557161599825,-73.91459137201309,Fast Food Restaurant,5.8
3748,Remsen Village,40.652117451793494,-73.91665331978048,57c738f4498efbcf1a4471b1,Arashi Sushi,40.65583,-73.91526,Asian Restaurant,0
3749,Remsen Village,40.652117451793494,-73.91665331978048,4f3243b019836c91c7c67737,Zheng Chinese Restaurant,40.649241,-73.92027900000002,Chinese Restaurant,0
3750,Remsen Village,40.652117451793494,-73.91665331978048,4d3faf69aae1b1f70d1680f5,Royal Fried Chicken,40.65612706429137,-73.91471919538162,Southern / Soul Food Restaurant,0
3751,New Lots,40.66274427969661,-73.88511776379292,5090507fe4b095c5d7dab120,Lee Chinese Restaraunt,40.66105735329552,-73.88504246125629,Chinese Restaurant,0
3752,New Lots,40.66274427969661,-73.88511776379292,4e1cad94b0fb543b8ff64731,Shung Feng Restaurant,40.66355493553982,-73.88883791695922,Chinese Restaurant,0
3753,New Lots,40.66274427969661,-73.88511776379292,4c6dc97ef338236abec8081b,Number 1 Chinese Food,40.65953846750092,-73.88455438672345,Asian Restaurant,0
3754,New Lots,40.66274427969661,-73.88511776379292,50f8866ee4b0102c010c1b73,Lechonera Resurant,40.66612057065901,-73.88342893963231,Latin American Restaurant,0
3755,New Lots,40.66274427969661,-73.88511776379292,4c99b3be553cef3b8d45cf77,Piggys Restaurant,40.666367,-73.88296,Spanish Restaurant,0
3756,New Lots,40.66274427969661,-73.88511776379292,50c651dee4b0794e9bc68334,LOMA #4,40.66643553126808,-73.88268246605381,Spanish Restaurant,0
3757,New Lots,40.66274427969661,-73.88511776379292,4dd424528877e2b7c5d2ac02,Crown Fried Chicken,40.666557919263965,-73.88294086107615,Fast Food Restaurant,0
3758,New Lots,40.66274427969661,-73.88511776379292,4f323bcb19836c91c7c356e2,Lan King Chinese Restaurant,40.661236,-73.879566,Chinese Restaurant,0
3759,Paerdegat Basin,40.63131755039667,-73.90233474295836,4bf49b526a31d13a0608962e,Double Dragon Chinese Food,40.63391360594665,-73.90252046842777,Asian Restaurant,0
3760,Paerdegat Basin,40.63131755039667,-73.90233474295836,4d4dadd04aa3a093c4c145ae,Yi Hong,40.634996875,-73.8990447,Chinese Restaurant,0
3761,Mill Basin,40.61597423962336,-73.91515391550405,4ba27a3af964a5208efc37e3,Gourmet Grill,40.61954308297777,-73.91611065315124,American Restaurant,8.3
3762,Mill Basin,40.61597423962336,-73.91515391550405,4c267153b012b71350e30893,Landi's Pork Store,40.61963309828226,-73.91791811535433,Italian Restaurant,8.6
3763,Mill Basin,40.61597423962336,-73.91515391550405,53cb315f498e5a7d7afbf60a,Lima Peruvian Restaurant,40.61706924438477,-73.9097671508789,Peruvian Restaurant,7.8
3764,Mill Basin,40.61597423962336,-73.91515391550405,4d7fc91f95c1a143260eecf2,Yoshi,40.61566841392629,-73.91805552591212,Japanese Restaurant,7.0
3765,Mill Basin,40.61597423962336,-73.91515391550405,4ee01ae9f7903c92cd2e0c6a,ChinaTokyo,40.619431112293704,-73.9179403244233,Chinese Restaurant,7.0
3766,Mill Basin,40.61597423962336,-73.91515391550405,4bfc3f24b5cd2d7fc34931fb,Sosaku,40.61964417248621,-73.91630446944744,Japanese Restaurant,6.9
3767,Mill Basin,40.61597423962336,-73.91515391550405,5698109e498eb4e676c57b75,Dolce Vita Restaurant & Bar,40.61946597036015,-73.91877293586731,Italian Restaurant,6.2
3768,Mill Basin,40.61597423962336,-73.91515391550405,4e4ce4a1bd413c4cc66d03da,China Wok,40.615387404051035,-73.91833774854304,Chinese Restaurant,0
3769,Mill Basin,40.61597423962336,-73.91515391550405,4f42fe22e4b0b1d1a1e0078a,China tokyo brooklyn ny,40.61784060762634,-73.91784975729915,Chinese Restaurant,0
3770,Mill Basin,40.61597423962336,-73.91515391550405,4e25fae981300e926f446900,Empire Grill,40.61360680545448,-73.9122750881142,Middle Eastern Restaurant,0
3771,Mill Basin,40.61597423962336,-73.91515391550405,514f8b4be4b01f10c950f1c7,Hunan West,40.61323950630385,-73.91283198809546,Chinese Restaurant,0
3772,Mill Basin,40.61597423962336,-73.91515391550405,4d483fd056eab60cab1e4086,Mr. Kam,40.61957805043822,-73.91586665703544,Chinese Restaurant,0
3773,Mill Basin,40.61597423962336,-73.91515391550405,4cdec865db125481dadb32ce,Seatide,40.61936450416492,-73.91768058670448,Seafood Restaurant,0
3774,Mill Basin,40.61597423962336,-73.91515391550405,4b5bbfb0f964a520021429e3,China Kettle,40.616867333777755,-73.90996452539899,Chinese Restaurant,0
3775,Mill Basin,40.61597423962336,-73.91515391550405,4c6f173fd274b60c7ea2d50d,Asian Fusion,40.616894960403435,-73.90992078333333,Sushi Restaurant,0
3776,Mill Basin,40.61597423962336,-73.91515391550405,4e4d020fbd413c4cc66df2a9,Sushiyama,40.61692206966377,-73.90986355223251,Sushi Restaurant,0
3777,Mill Basin,40.61597423962336,-73.91515391550405,4db5c4dacda1c57c8275e417,Sushiyama Asian Fusion,40.61706352834796,-73.90977144241333,Japanese Restaurant,0
3778,Jamaica Hills,40.71145964370482,-73.79646462081594,4f63e9e3e4b087553c66fc74,King Kabab,40.709936,-73.795289,Halal Restaurant,7.4
3779,Jamaica Hills,40.71145964370482,-73.79646462081594,4c0eeb0415c2ef3bad541b08,Genesis #1,40.70882746797804,-73.79931750660066,Caribbean Restaurant,8.2
3780,Jamaica Hills,40.71145964370482,-73.79646462081594,4bad49a0f964a52041423be3,Annam Brahma,40.71266011328932,-73.80132057657825,Indian Restaurant,8.3
3781,Jamaica Hills,40.71145964370482,-73.79646462081594,4c434b2bd691c9b6ef8f8f0a,Sagar Restaurant,40.710328623498505,-73.79412262466633,Indian Restaurant,7.3
3782,Jamaica Hills,40.71145964370482,-73.79646462081594,4ce49482e571a09332bc8587,Sagar Chinese,40.71112852362104,-73.79302147435476,Chinese Restaurant,7.1
3783,Jamaica Hills,40.71145964370482,-73.79646462081594,51cd0030498e1874e3954776,Amina Thai,40.71089655510882,-73.79233007734564,Thai Restaurant,7.1
3784,Jamaica Hills,40.71145964370482,-73.79646462081594,4cd604c67da9a35de25dedb9,Yummy Fried Chicken,40.70991448772131,-73.79462045072403,Fast Food Restaurant,6.5
3785,Jamaica Hills,40.71145964370482,-73.79646462081594,5083573ee4b09e409cb9cb86,Chang Pai Thai & Chinese Restaurant,40.709678770021256,-73.7958080634409,Asian Restaurant,5.5
3786,Jamaica Hills,40.71145964370482,-73.79646462081594,59fcbd4edb1d813e71197d23,Panshi,40.70991,-73.795324,Indian Restaurant,0
3787,Jamaica Hills,40.71145964370482,-73.79646462081594,4f71f6c47beb1d18abcf21e1,Taco Bell,40.71537427750318,-73.79387210939144,Fast Food Restaurant,5.9
3788,Jamaica Hills,40.71145964370482,-73.79646462081594,4c69c4b58e7c0f47d48de00f,Ghoroa Sweets & Restaurant,40.710766273683255,-73.79340678825332,Indian Restaurant,0
3789,Jamaica Hills,40.71145964370482,-73.79646462081594,4c3cf7d44bc9a593ca6cd371,Pollo Popular,40.710026621818535,-73.79373371601105,Restaurant,0
3790,Jamaica Hills,40.71145964370482,-73.79646462081594,53895cc5498e34b97acd9457,shahs halal cart,40.71105655058789,-73.79298742382707,Halal Restaurant,0
3791,Jamaica Hills,40.71145964370482,-73.79646462081594,55b7f71a498ea4f9656f52c7,Vintage Curry,40.70988030315305,-73.79361359778228,Indian Restaurant,0
3792,Jamaica Hills,40.71145964370482,-73.79646462081594,4c3aaa4916cb2d7fd8b801a9,Crown Fried Chicken,40.71099205596763,-73.79187913085218,Southern / Soul Food Restaurant,5.7
3793,Jamaica Hills,40.71145964370482,-73.79646462081594,4c90ffc5238c6dcbb754bc55,Peking Kitchen,40.71086552060471,-73.79252672195435,Chinese Restaurant,0
3794,Jamaica Hills,40.71145964370482,-73.79646462081594,57b902d4498ea31e223ebd15,Dhanshiri Chinese,40.710873,-73.792076,Chinese Restaurant,0
3795,Jamaica Hills,40.71145964370482,-73.79646462081594,4bb7a7e153649c74da0c46fb,Taco Truck,40.70855583007364,-73.79396438598633,Mexican Restaurant,0
3796,Jamaica Hills,40.71145964370482,-73.79646462081594,4c5b57767f661b8da8c8451c,Jade Garden,40.711294,-73.79156,Chinese Restaurant,0
3797,Jamaica Hills,40.71145964370482,-73.79646462081594,4f32117f19833175d60d5ee7,The Fish Store,40.707723,-73.796317,Seafood Restaurant,0
3798,Jamaica Hills,40.71145964370482,-73.79646462081594,4e6e8a58aeb7c583da047d2d,YJ Fried Fish,40.70769874803671,-73.79606082756536,Seafood Restaurant,0
3799,Utopia,40.733500254297574,-73.79671678028348,4c3d08b97c1ee21e80738d71,Tienda Vieja,40.73471734975261,-73.79471735595635,South American Restaurant,8.0
3800,Utopia,40.733500254297574,-73.79671678028348,4b6740aaf964a520fb432be3,Bakhter Afghan Halal Kababs,40.73320466046026,-73.79464539951913,Afghan Restaurant,7.1
3801,Utopia,40.733500254297574,-73.79671678028348,4ce1a341eae02c0f8ec7b726,A Taste of China,40.73293458333333,-73.79452966666666,Chinese Restaurant,0
3802,Utopia,40.733500254297574,-73.79671678028348,4dc9923322717adb0377893e,Nolbu,40.72976244180187,-73.79899631467974,Korean Restaurant,0
3803,Pomonok,40.73493618075478,-73.80486120040538,4b817770f964a520ffa730e3,Futigi Japanese Cuisine,40.73306038089496,-73.80471980881454,Japanese Restaurant,5.9
3804,Pomonok,40.73493618075478,-73.80486120040538,4c561a2d6201e21e10657d6c,New china garden,40.733074,-73.80458204,Chinese Restaurant,0
3805,Pomonok,40.73493618075478,-73.80486120040538,4c352547452620a1a063260f,Mr. Burger,40.7369078366348,-73.80478099320801,American Restaurant,0
3806,Pomonok,40.73493618075478,-73.80486120040538,5a4d278d2be4251b73ac8536,Halal Munchies,40.732425,-73.80467,Halal Restaurant,0
3807,Astoria Heights,40.7703173929982,-73.89467996270574,4f048814f9ab88b0c268dda3,Antonio's Kitchen,40.76815378448427,-73.89468417375875,Italian Restaurant,7.4
3808,Astoria Heights,40.7703173929982,-73.89467996270574,4c892761bbec6dcbdedbd958,Chopsticks,40.77003329426498,-73.89337000868528,Chinese Restaurant,0
3809,Astoria Heights,40.7703173929982,-73.89467996270574,4f3234e019836c91c7c0a983,Chop Sticks Chinese,40.770495322271216,-73.89221091035964,Chinese Restaurant,0
3810,Astoria Heights,40.7703173929982,-73.89467996270574,5784545038fa06b8a2b110a4,Antonio's Pizzeria and Wine Bar!,40.7681314963632,-73.89469886512113,Italian Restaurant,0
3811,Claremont Village,40.83142834161548,-73.90119903387668,4bb794d41261d13a2583e798,Golden Krust Caribbean Bakery and Grill,40.83114771665081,-73.90022331991717,Caribbean Restaurant,6.6
3812,Claremont Village,40.83142834161548,-73.90119903387668,4cf9784bc51fa1cd88b9da2b,Caridad & Louie's Restaurant,40.83137304274316,-73.90240563774356,Restaurant,0
3813,Claremont Village,40.83142834161548,-73.90119903387668,4c2bc4c8b34ad13a9c50eace,Sing Sing Kitchen,40.83033286828936,-73.90140086637321,Chinese Restaurant,0
3814,Claremont Village,40.83142834161548,-73.90119903387668,4e7d0a108231a6c82d541cc2,Xing Long Restaurant,40.831984408985136,-73.90351375102463,Chinese Restaurant,0
